Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
Old_saline_planktonic.co.20	o__Rhizobiales (UID3447)	356	408	244	98.26	38.61	43.84	6439620	0	231	231	228999	228999	27877	27877	549157	549157	63.2859702902	2.21	0.890869181722	11	6368	9	263	131	5	0	0	34	8	UID3744	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	f__Hyphomicrobiaceae;g__Pelagibacterium;s__Pelagibacterium_halotolerans	63.2859702902	6.43962	6368	0.890869181722	11	3	58.7283926253	4.33669085948	3.734026	0.16773856301	3693.33333333	180.734304682
Modern_marine_rock_biofilm.co.49	k__Bacteria (UID203)	5449	104	58	86.21	48.68	11.11	4592033	0	1041	1041	4878	4878	4411	4411	19726	19726	61.1890855314	2.77	0.903981744034	11	5230	12	40	51	1	0	0	14	26	UID3960	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	unresolved	61.1890855314	4.592033	5230	0.903981744034	11	12	53.4519151911	7.13225542818	3.14928658333	0.307394565639	3035.41666667	334.640966394
UMS_B.co.28	root (UID1)	5656	56	24	0.00	0.00	0.00	648545	0	14	14	346239	346239	46324	46324	346239	346239	47.8293719017	5.59	0.892198690916	11	732	56	0	0	0	0	0	0	0	NA	NA	unresolved	47.8293719017	0.648545	732	0.892198690916	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.co.21	k__Bacteria (UID203)	5449	104	58	75.24	47.73	35.71	4128931	0	267	267	68944	68944	15464	15464	285857	285857	48.8422790306	2.83	0.908982010114	11	3840	42	24	36	2	0	0	6	8	UID4808	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__Chromatiales_2;f__Chromatiaceae;g__Rheinheimera	48.8422790306	4.128931	3840	0.908982010114	11	4	49.7942829733	2.09324437535	3.93959575	0.277240423192	3750.25	281.172878315
Undefined_mixed_planktonic.co.22	root (UID1)	5656	56	24	0.00	0.00	0.00	810409	0	184	184	4684	4684	4404	4404	28143	28143	36.1881469727	4.31	0.921260746117	11	1290	56	0	0	0	0	0	0	0	NA	NA	unresolved	36.1881469727	0.810409	1290	0.921260746117	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.co.23	k__Bacteria (UID203)	5449	104	58	3.45	0.00	0.00	1673346	0	456	456	3458	3458	3669	3669	58655	58655	66.6060695158	2.34	0.915063591152	11	1907	102	2	0	0	0	0	1	0	UID4133	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas	s__	66.6060695158	1.673346	1907	0.915063591152	11	2	63.3820944553	1.40749201905	5.4707895	0.4278865	5261.5	372.5
Undefined_mixed_planktonic.co.24	k__Archaea (UID2)	207	149	107	38.52	0.93	0.00	505270	0	179	179	2745	2745	2822	2822	6400	6400	48.3717616324	3.04	0.940075603143	11	623	94	53	2	0	0	0	15	0	UID1	k__Archaea (root)	k__Archaea	48.3717616324	0.50527	623	0.940075603143	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Undefined_mixed_planktonic.co.25	root (UID1)	5656	56	24	8.33	0.00	0.00	182885	0	64	64	2641	2641	2857	2857	7091	7091	43.5645350904	6.14	0.883172485442	11	197	54	2	0	0	0	0	0	0	NA	NA	unresolved	43.5645350904	0.182885	197	0.883172485442	11	NA	NA	NA	NA	NA	NA	NA
Undefined_mixed_planktonic.co.26	root (UID1)	5656	56	24	0.00	0.00	0.00	279241	0	60	60	5528	5528	4654	4654	13858	13858	50.8564286763	8.11	0.917949011786	11	472	56	0	0	0	0	0	0	0	NA	NA	unresolved	50.8564286763	0.279241	472	0.917949011786	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_glass_biofilm.co.37	c__Betaproteobacteria (UID3959)	235	418	210	31.45	0.11	50.00	636537	0	218	218	2863	2863	2919	2919	6915	6915	57.4565186313	3.02	0.933113079051	11	816	286	130	2	0	0	0	13	0	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	p__Sideroxydans;c__Sideroxydans;o__Sideroxydans;f__Sideroxydans;g__Sideroxydans;s__Sideroxydans_lithotrophicus	57.4565186313	0.636537	816	0.933113079051	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
Undefined_mixed_planktonic.co.28	k__Bacteria (UID203)	5449	104	58	75.29	57.10	6.38	1136215	0	233	233	5777	5777	4876	4876	28772	28772	31.6114467772	3.78	0.910926189146	11	1304	16	20	55	13	0	0	7	31	UID1454	k__Bacteria;p__Actinobacteria;c__Actinobacteria	unresolved	31.6114467772	1.136215	1304	0.910926189146	11	732	64.747463765	6.97303493583	4.43816571721	2.15864758581	4122.23224044	1980.73954993
Undefined_mixed_planktonic.co.29	k__Bacteria (UID203)	5449	104	58	12.41	0.00	0.00	1797789	0	559	559	3126	3126	3216	3216	36293	36293	63.4177314468	3.20	0.893118157915	11	2233	96	8	0	0	0	0	2	1	UID3311	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	f__Sphingomonadaceae;g__Sphingomonas	63.4177314468	1.797789	2233	0.893118157915	11	23	64.8638541948	1.78354021281	3.83072286957	0.594987771532	3674.08695652	498.161394577
Modern_marine_rock_biofilm.co.48	k__Bacteria (UID203)	5449	103	57	97.37	69.89	11.11	4650419	0	768	768	7669	7669	6055	6055	31527	31527	59.9326426285	2.87	0.880390992726	11	4804	2	30	66	5	0	0	5	37	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	59.9326426285	4.650419	4804	0.880390992726	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
UML_B.co.28	k__Bacteria (UID1452)	924	151	101	33.61	0.99	0.00	908068	0	267	267	3502	3502	3401	3401	11454	11454	59.5465317575	5.01	0.89303994855	11	1168	86	64	1	0	0	0	26	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	59.5465317575	0.908068	1168	0.89303994855	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
UML_B.co.29	k__Bacteria (UID209)	5443	105	59	67.23	0.46	0.00	547027	0	98	98	7236	7236	5581	5581	29498	29498	37.8191570069	1.86	0.914254689439	11	671	32	70	3	0	0	0	28	1	UID209	k__Bacteria	p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae	37.8191570069	0.547027	671	0.914254689439	11	5443	49.2802786832	13.0437086269	3.80716384788	1.82606099193	3594.01377917	1662.99947452
UML_B.co.26	root (UID1)	5656	56	24	0.00	0.00	0.00	6112	0	2	2	3692	3692	3056	3056	3692	3692	48.2820680628	0.12	0.97987565445	11	3	56	0	0	0	0	0	0	0	NA	NA	unresolved	48.2820680628	0.006112	3	0.97987565445	11	NA	NA	NA	NA	NA	NA	NA
UML_B.co.27	root (UID1)	5656	56	24	0.00	0.00	0.00	3880	0	1	1	3880	3880	3880	3880	3880	3880	33.3505154639	0.00	0.957731958763	11	3	56	0	0	0	0	0	0	0	NA	NA	unresolved	33.3505154639	0.00388	3	0.957731958763	11	NA	NA	NA	NA	NA	NA	NA
UML_B.co.24	root (UID1)	5656	56	24	0.00	0.00	0.00	8049	0	3	3	2494	2494	2683	2683	3171	3171	55.0254690024	1.63	0.988073052553	11	11	56	0	0	0	0	0	0	0	NA	NA	unresolved	55.0254690024	0.008049	11	0.988073052553	11	NA	NA	NA	NA	NA	NA	NA
UML_B.co.25	root (UID1)	5656	56	24	0.00	0.00	0.00	2266	0	1	1	2266	2266	2266	2266	2266	2266	37.3786407767	0.00	0.966019417476	11	1	56	0	0	0	0	0	0	0	NA	NA	unresolved	37.3786407767	0.002266	1	0.966019417476	11	NA	NA	NA	NA	NA	NA	NA
UML_B.co.22	k__Archaea (UID2)	207	149	107	48.86	22.71	2.00	598134	0	213	213	2812	2812	2808	2808	8630	8630	33.1001080026	2.84	0.908582357799	11	804	73	42	26	8	0	0	11	13	UID1	k__Archaea (root)	k__Archaea	33.1001080026	0.598134	804	0.908582357799	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
UML_B.co.23	k__Bacteria (UID1452)	924	151	101	26.85	0.17	0.00	389082	0	112	112	3501	3501	3473	3473	9641	9641	31.7388108419	2.98	0.909805645083	11	350	102	48	1	0	0	0	20	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	31.7388108419	0.389082	350	0.909805645083	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
UML_B.co.20	k__Bacteria (UID203)	5449	104	58	79.54	54.08	1.59	1518202	0	433	433	3541	3541	3506	3506	15537	15537	42.9116810543	3.97	0.867344398176	11	1751	22	38	36	7	1	0	15	16	UID2307	k__Bacteria	p__Chloroflexi	42.9116810543	1.518202	1751	0.867344398176	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
UML_B.co.21	c__Spirochaetia (UID2496)	72	215	125	26.30	0.80	0.00	321820	0	106	106	2925	2925	3036	3036	7411	7411	35.7584985396	2.31	0.864694549748	11	310	156	57	2	0	0	0	11	0	UID2502	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Spirochaetaceae	35.7584985396	0.32182	310	0.864694549748	11	66	38.831279651	10.6533604201	2.51039843939	0.965063485649	2344.34848485	864.558172192
Old_saline_glass_biofilm.co.36	k__Bacteria (UID3060)	138	337	245	91.08	6.53	61.11	2616425	0	158	158	33044	33044	16559	16559	132265	132265	36.1604479395	2.48	0.936440754082	11	2680	62	257	18	0	0	0	16	0	UID3161	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	s__	36.1604479395	2.616425	2680	0.936440754082	11	2	34.0295364398	0.432420326356	2.5771215	0.3755605	2549.0	385.0
Old_saline_glass_biofilm.co.7	c__Betaproteobacteria (UID3959)	235	419	211	68.57	2.45	8.33	2595723	0	448	448	7014	7014	5794	5794	28702	28702	63.5692637466	2.86	0.901482554186	11	2975	123	288	6	2	0	0	31	0	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	63.5692637466	2.595723	2975	0.901482554186	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
Old_saline_glass_biofilm.co.31	root (UID1)	5656	56	24	0.00	0.00	0.00	12298	0	4	4	2499	2499	3074	3074	5527	5527	43.7225565133	6.09	0.835339079525	11	21	56	0	0	0	0	0	0	0	NA	NA	unresolved	43.7225565133	0.012298	21	0.835339079525	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_glass_biofilm.co.6	c__Deltaproteobacteria (UID3218)	61	284	169	22.98	0.89	50.00	665065	0	221	221	2985	2985	3009	3009	11723	11723	66.2687105772	3.28	0.913608444287	11	787	216	66	2	0	0	0	13	0	UID3263	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	s__Desulfovibrio_aminophilus	66.2687105772	0.665065	787	0.913608444287	11	9	54.8512978605	9.75393383939	3.76736944444	0.290602614732	3486.22222222	218.972741976
Modern_marine_rock_biofilm.co.52	root (UID1)	5656	56	24	0.00	0.00	0.00	167614	0	51	51	3410	3410	3286	3286	8596	8596	49.6354719773	6.47	0.547567625616	11	200	56	0	0	0	0	0	0	0	NA	NA	unresolved	49.6354719773	0.167614	200	0.547567625616	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine_rock_biofilm.co.53	k__Bacteria (UID203)	5449	104	58	87.07	98.18	1.69	4033139	0	457	457	15379	15379	8825	8825	125582	125582	53.7531684378	3.45	0.911608303111	11	3697	10	22	22	33	15	2	1	39	UID2570	k__Bacteria	unresolved	53.7531684378	4.033139	3697	0.911608303111	11	433	42.1979965587	6.72834214712	4.14772921247	1.51707239191	3613.60277136	1219.18370987
Modern_marine_rock_biofilm.co.50	root (UID1)	5656	56	24	0.00	0.00	0.00	2769177	0	654	654	4555	4555	4234	4234	40407	40407	48.1296067388	7.89	0.941911983235	11	4465	56	0	0	0	0	0	0	0	NA	NA	unresolved	48.1296067388	2.769177	4465	0.941911983235	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine_rock_biofilm.co.51	root (UID1)	5656	56	24	0.00	0.00	0.00	229188	0	48	48	5130	5130	4774	4774	19703	19703	42.7382760005	5.91	0.885430301761	11	374	56	0	0	0	0	0	0	0	NA	NA	unresolved	42.7382760005	0.229188	374	0.885430301761	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine_rock_biofilm.co.56	c__Deltaproteobacteria (UID3216)	83	247	155	30.85	0.65	0.00	1288593	0	239	239	5801	5801	5391	5391	19336	19336	56.7946589808	3.09	0.908199097776	11	1291	149	97	1	0	0	0	21	0	UID3291	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	f__Kofleriaceae;g__Haliangium;s__Haliangium_ochraceum	56.7946589808	1.288593	1291	0.908199097776	11	8	71.7531229546	2.85067973745	7.565088125	2.48322934779	6206.125	1736.82472039
Modern_marine_rock_biofilm.co.57	k__Bacteria (UID1453)	901	171	117	88.89	0.85	0.00	1850217	0	38	38	138745	138745	48689	48689	301967	301967	42.4121603034	2.49	0.94881681446	11	1678	14	156	1	0	0	0	42	0	UID2142	k__Bacteria	p__Cyanobacteria	42.4121603034	1.850217	1678	0.94881681446	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
Modern_marine_rock_biofilm.co.54	k__Bacteria (UID203)	5449	101	56	1.79	0.00	0.00	341131	0	62	62	6906	6906	5502	5502	42848	42848	47.1030190748	8.53	0.925535937807	11	450	99	2	0	0	0	0	1	0	UID2414	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	g__Mycoplasma	47.1030190748	0.341131	450	0.925535937807	11	89	28.1007632413	3.204361911	0.865911932584	0.124752876993	733.831460674	103.997216466
Modern_marine_rock_biofilm.co.55	k__Bacteria (UID2569)	434	278	186	83.21	1.88	50.00	4531200	0	498	498	11966	11966	9098	9098	74456	74456	42.9086996822	1.98	0.926696680791	11	3794	60	214	4	0	0	0	22	0	UID2616	k__Bacteria;p__Bacteroidetes	c__Bacteroidia;o__Bacteroidales	42.9086996822	4.5312	3794	0.926696680791	11	339	41.2085843471	6.09138086841	3.91522416224	1.35300552133	3422.87610619	1091.16090759
UMS_B.co.58	root (UID1)	5656	56	24	0.00	0.00	0.00	76019	0	14	14	7166	7166	5429	5429	19737	19737	43.9495389311	0.93	0.924768807798	11	88	56	0	0	0	0	0	0	0	NA	NA	unresolved	43.9495389311	0.076019	88	0.924768807798	11	NA	NA	NA	NA	NA	NA	NA
UMS_B.co.59	root (UID1)	5656	56	24	0.00	0.00	0.00	291640	0	86	86	3440	3440	3391	3391	11305	11305	36.2295981347	5.51	0.91216568372	11	475	56	0	0	0	0	0	0	0	NA	NA	unresolved	36.2295981347	0.29164	475	0.91216568372	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine_rock_biofilm.co.58	c__Deltaproteobacteria (UID3216)	83	247	155	45.31	1.94	0.00	5232585	0	1290	1290	4299	4299	4056	4056	26480	26480	56.4715145573	1.59	0.907836566439	11	5041	148	96	3	0	0	0	10	0	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter;s__Anaeromyxobacter_dehalogenans	56.4715145573	5.232585	5041	0.907836566439	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
Modern_marine_rock_biofilm.co.59	k__Bacteria (UID203)	5449	103	57	76.56	35.78	1.11	2764415	0	882	882	3085	3085	3134	3134	11900	11900	66.0103132127	3.55	0.908390382775	11	2960	21	37	27	15	3	0	6	31	UID3278	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter;s__Anaeromyxobacter_dehalogenans	66.0103132127	2.764415	2960	0.908390382775	11	21	63.1862370411	7.35688494041	5.56829371429	2.22623555555	4800.0952381	1569.45331412
Old_saline_glass_biofilm.co.30	root (UID1)	5656	56	24	0.00	0.00	0.00	214570	0	69	69	2739	2739	3109	3109	11703	11703	65.4830591415	3.92	0.896392785571	11	277	56	0	0	0	0	0	0	0	NA	NA	unresolved	65.4830591415	0.21457	277	0.896392785571	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_glass_biofilm.co.5	root (UID1)	5656	56	24	0.00	0.00	0.00	465859	0	129	129	3637	3637	3611	3611	19824	19824	51.8513112337	8.27	0.948089443372	11	730	56	0	0	0	0	0	0	0	NA	NA	unresolved	51.8513112337	0.465859	730	0.948089443372	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_glass_biofilm.co.33	c__Betaproteobacteria (UID3959)	235	418	210	98.80	2.04	42.86	3449795	0	52	52	117251	117251	66342	66342	401497	401497	57.4170928997	1.69	0.903771093645	11	3273	9	402	7	0	0	0	38	1	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	p__Sideroxydans;c__Sideroxydans;o__Sideroxydans;f__Sideroxydans;g__Sideroxydans;s__Sideroxydans_lithotrophicus	57.4170928997	3.449795	3273	0.903771093645	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
OSS_A.co.71	root (UID1)	5656	56	24	0.00	0.00	0.00	8690	0	1	1	8690	8690	8690	8690	8690	8690	34.8216340621	0.00	0.939010356732	11	12	56	0	0	0	0	0	0	0	NA	NA	unresolved	34.8216340621	0.00869	12	0.939010356732	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.70	root (UID1)	5656	56	24	0.00	0.00	0.00	685649	0	194	194	3284	3284	3534	3534	42041	42041	39.0349872894	5.54	0.911725970577	11	1211	56	0	0	0	0	0	0	0	NA	NA	unresolved	39.0349872894	0.685649	1211	0.911725970577	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.co.72	root (UID1)	5656	56	24	0.00	0.00	0.00	44930	0	13	13	3229	3229	3456	3456	8663	8663	66.8684620521	3.09	0.930269307812	11	64	56	0	0	0	0	0	0	0	NA	NA	unresolved	66.8684620521	0.04493	64	0.930269307812	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_glass_biofilm.co.32	root (UID1)	5656	56	24	0.00	0.00	0.00	939573	0	112	112	16635	16635	8389	8389	59232	59232	46.2095015502	4.57	0.878774720006	11	846	56	0	0	0	0	0	0	0	NA	NA	unresolved	46.2095015502	0.939573	846	0.878774720006	11	NA	NA	NA	NA	NA	NA	NA
OS_PC_MetaG.co.19	k__Bacteria (UID203)	5449	104	58	100.00	84.33	68.00	5726360	0	405	405	31302	31302	14139	14139	222857	222857	59.9962628965	2.34	0.912397928178	11	5983	0	26	67	11	0	0	7	36	UID3962	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__Thiobacillus_denitrificans	59.9962628965	5.72636	5983	0.912397928178	11	10	53.112641615	7.69457679558	3.1625312	0.333280772542	3037.0	366.434168712
OS_PC_MetaG.co.18	k__Bacteria (UID3187)	2258	188	117	68.84	1.71	0.00	3097841	0	571	571	6535	6535	5425	5425	44005	44005	51.6995869058	4.79	0.907452964823	11	3110	45	141	2	0	0	0	42	0	UID3198	k__Bacteria	p__Acidobacteria	51.6995869058	3.097841	3110	0.907452964823	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
MM_PC_MetaG.co.99	root (UID1)	5656	56	24	0.00	0.00	0.00	129235	0	31	31	4812	4812	4168	4168	8885	8885	35.5445506248	2.59	0.942817348242	11	167	56	0	0	0	0	0	0	0	NA	NA	unresolved	35.5445506248	0.129235	167	0.942817348242	11	NA	NA	NA	NA	NA	NA	NA
MM_PC_MetaG.co.98	c__Deltaproteobacteria (UID3216)	83	247	155	48.39	1.97	75.00	4356154	0	1035	1035	4478	4478	4208	4208	37309	37309	45.6926683492	3.90	0.882522518717	11	4790	126	117	4	0	0	0	20	0	UID3225	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfotignum	45.6926683492	4.356154	4790	0.882522518717	11	6	48.0899491158	3.47871083047	5.17597633333	0.656977837799	4723.5	539.736278195
OSS_B.co.23	k__Bacteria (UID203)	5449	104	58	70.70	9.48	42.86	2671202	0	320	320	10834	10834	8347	8347	65592	65592	69.2837531568	1.82	0.9120676759	11	2909	51	46	7	0	0	0	9	3	UID3440	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	unresolved	69.2837531568	2.671202	2909	0.9120676759	11	5	67.4801846146	0.721788371431	3.3624632	0.171649814813	3364.4	173.002427729
MM_PC_MetaG.co.95	k__Bacteria (UID1452)	924	161	108	82.87	2.78	33.33	1522031	0	115	115	28776	28776	13235	13235	86311	86311	45.9633213778	4.35	0.928469919469	11	1381	19	139	3	0	0	0	41	0	UID2307	k__Bacteria	unresolved	45.9633213778	1.522031	1381	0.928469919469	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
MM_PC_MetaG.co.94	root (UID1)	5656	56	24	0.00	0.00	0.00	934532	0	183	183	6191	6191	5106	5106	42460	42460	49.5176195144	6.56	0.932823060099	11	1491	56	0	0	0	0	0	0	0	NA	NA	unresolved	49.5176195144	0.934532	1491	0.932823060099	11	NA	NA	NA	NA	NA	NA	NA
MM_PC_MetaG.co.97	k__Bacteria (UID2495)	2993	141	87	41.38	0.00	0.00	1597869	0	123	123	17292	17292	12990	12990	75601	75601	52.8821824568	4.07	0.907581284824	11	1412	81	60	0	0	0	0	18	0	UID2540	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	unresolved	52.8821824568	1.597869	1412	0.907581284824	11	28	44.119640061	5.91094745533	2.70574825	0.725684598615	2524.21428571	642.584811364
MM_PC_MetaG.co.96	k__Bacteria (UID2495)	2993	147	91	59.89	0.00	0.00	749930	0	81	81	14703	14703	9258	9258	46667	46667	39.3872761458	2.71	0.915545450909	11	838	50	97	0	0	0	0	29	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	39.3872761458	0.74993	838	0.915545450909	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
MM_PC_MetaG.co.91	k__Bacteria (UID203)	5449	104	58	67.24	125.73	0.82	1669002	0	263	263	10057	10057	6346	6346	53218	53218	38.9043272566	4.10	0.84309665297	11	1724	25	19	10	7	9	34	2	33	UID207	k__Bacteria	p__Dictyoglomi;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceaeg__Dictyoglomus;f__Dictyoglomaceaeg__Dictyoglomus	38.9043272566	1.669002	1724	0.84309665297	11	3	33.854856506	0.0886942929174	1.904804	0.0428384824895	1913.0	40.4722126897
MM_PC_MetaG.co.90	k__Bacteria (UID1453)	901	171	117	70.94	1.71	50.00	985013	0	127	127	10845	10845	7756	7756	33682	33682	46.0249763201	2.60	0.882432008512	11	1075	43	126	2	0	0	0	36	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	46.0249763201	0.985013	1075	0.882432008512	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
MM_PC_MetaG.co.93	k__Bacteria (UID203)	5449	104	58	75.71	48.04	12.90	1559355	0	350	350	4897	4897	4455	4455	25598	25598	35.8090364285	2.41	0.901405388767	11	1916	17	25	62	0	0	0	8	30	UID1	k__Bacteria (root)	k__Bacteria	35.8090364285	1.559355	1916	0.901405388767	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
MM_PC_MetaG.co.92	k__Bacteria (UID1453)	901	171	117	55.70	1.42	0.00	1057426	0	84	84	20892	20892	12588	12588	46440	46440	41.2021266736	2.58	0.879479982524	11	1148	57	111	3	0	0	0	38	0	UID2142	k__Bacteria	p__Deinococcus-Thermus;c__Deinococci	41.2021266736	1.057426	1148	0.879479982524	11	169	50.1629813722	12.0228236511	4.39149491716	1.99838199454	4148.5443787	1625.20651017
KR11_Ju.co.39	root (UID1)	5656	56	24	0.00	0.00	0.00	113152	0	24	24	5661	5661	4714	4714	22635	22635	41.823388009	5.54	0.881513362557	11	190	56	0	0	0	0	0	0	0	NA	NA	unresolved	41.823388009	0.113152	190	0.881513362557	11	NA	NA	NA	NA	NA	NA	NA
KR11_Ju.co.38	k__Bacteria (UID203)	5449	104	58	10.34	0.00	0.00	1336850	0	385	385	3623	3623	3472	3472	12444	12444	64.5224221117	2.08	0.899745670793	11	1598	98	6	0	0	0	0	2	0	UID4505	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas	64.5224221117	1.33685	1598	0.899745670793	11	2	62.6322452433	0.0332865906449	4.6789245	0.0301395	4408.0	34.0
KR11_Ju.co.31	c__Deltaproteobacteria (UID3217)	62	280	168	81.70	3.22	62.50	3528031	0	686	686	5917	5917	5142	5142	35937	35937	49.3206834067	3.67	0.867646854577	11	3766	60	212	8	0	0	0	25	2	UID3235	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfotalea;s__Desulfotalea_psychrophila	49.3206834067	3.528031	3766	0.867646854577	11	5	54.111367786	6.61115303754	4.4153048	0.796783927483	3887.4	661.542621454
KR11_Ju.co.30	k__Bacteria (UID203)	5449	103	57	4.31	0.00	0.00	333887	0	95	95	3326	3326	3514	3514	14497	14497	40.7766699512	4.76	0.872361008365	11	382	96	7	0	0	0	0	4	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.7766699512	0.333887	382	0.872361008365	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR11_Ju.co.33	root (UID1)	5656	56	24	8.33	4.17	0.00	694171	0	220	220	2978	2978	3155	3155	21238	21238	65.2247068806	2.37	0.919129436407	11	843	54	1	1	0	0	0	0	0	NA	NA	unresolved	65.2247068806	0.694171	843	0.919129436407	11	NA	NA	NA	NA	NA	NA	NA
